상호명,카테고리,업종,시도,구,latitude,longitude,도로명주소,전화번호,홈페이지,휴무일,오픈시간,주차여부,반려동물전용여부,입장가능종류,제한사항,color
강남강아지,반려동물 서비스,위탁관리,서울특별시,강남구,37.49933085,127.042877,서울특별시 강남구 언주로79길 14,25562212,,연중무휴,"월~금 08:00~20:00, 토~일 09:00~19:00",Y,해당없음,모두 가능,제한사항 없음,white
강남구민회관,반려동반여행,문예회관,서울특별시,강남구,37.49388799,127.064272,서울특별시 강남구 삼성로 154,221760891,https://life.gangnam.go.kr/fmcs/103,"일요일, 법정공휴일 휴관","월~금 08:00~21:30, 토 09:00~19:30",Y,해당없음,해당없음,해당없음,green
강남동물병원,반려의료,동물병원,서울특별시,강남구,37.50776593,127.034472,서울특별시 강남구 봉은사로 205,25147582,,,,Y,해당없음,모두 가능,제한사항 없음,orange
강남동물약국,반려의료,동물약국,서울특별시,강남구,37.4935558,127.042256,서울특별시 강남구 논현로64길 22,25014397,,매주 일요일,"월~금 09:00~19:00, 토 09:00~15:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남똥개,반려동물 서비스,반려동물용품,서울특별시,강남구,37.50212842,127.053605,서울특별시 강남구 선릉로76길 38,,,,,N,해당없음,모두 가능,제한사항 없음,darkblue
강남리더스약국,반려의료,동물약국,서울특별시,강남구,37.46575802,127.101226,서울특별시 강남구 헌릉로 569,234148001,,"매주 일요일, 법정공휴일","월~목 09:00~19:00, 금 09:00~20:00, 토 09:00~14:30",Y,해당없음,모두 가능,제한사항 없음,purple
강남메디칼약국,반려의료,동물약국,서울특별시,서초구,37.48918282,126.993061,서울특별시 서초구 방배로 174,25940801,,"매주 일요일, 법정공휴일","월~금 08:30~20:00, 토 08:30~16:00",N,해당없음,모두 가능,제한사항 없음,purple
강남미약국,반려의료,동물약국,서울특별시,강남구,37.49656606,127.028772,서울특별시 강남구 강남대로 376,25012105,,연중무휴,"월~금 08:30~21:00, 토 08:00~20:00, 일, 법정공휴일 09:00~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남백세약국,반려의료,동물약국,서울특별시,강남구,37.49810979,127.059548,서울특별시 강남구 도곡로 448,25663138,,연중무휴,"월~토 08:00~19:30, 일, 법정공휴일 11:00~19:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남보선약국,반려의료,동물약국,서울특별시,강남구,37.49918128,127.062988,서울특별시 강남구 도곡로 516,25682310,,매주 일요일,"월~금 10:00~22:00, 토 10:00~22:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남봄약국,반려의료,동물약국,서울특별시,강남구,37.49343157,127.03218,서울특별시 강남구 역삼로 118,25579480,,"매주 토, 일, 법정공휴일",월~금 09:00~19:00,Y,해당없음,모두 가능,제한사항 없음,purple
강남새천년온누리약국,반려의료,동물약국,서울특별시,강남구,37.50005633,127.063672,서울특별시 강남구 도곡로 523,25523524,,연중무휴,매일 13:00~22:30,Y,해당없음,모두 가능,제한사항 없음,purple
강남샘약국,반려의료,동물약국,서울특별시,강남구,37.49509388,127.045735,서울특별시 강남구 언주로 309,25082333,,"매주 일요일, 법정공휴일","월~금 09:30~18:30, 토 09:30~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남서초 동물병원,반려의료,동물병원,서울특별시,서초구,37.4902622,127.020363,서울특별시 서초구 사임당로 97,25989875,,매주 일요일,"화~금 10:00~18:00, 월, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
강남씨티약국,반려의료,동물약국,서울특별시,강남구,37.49979881,127.027158,서울특별시 강남구 강남대로 416,25531608,,연중무휴,"월~토 08:30~21:30, 일, 법정공휴일 10:00~20:30",Y,해당없음,모두 가능,제한사항 없음,purple
강남역스타약국,반려의료,동물약국,서울특별시,강남구,37.49766742,127.029286,서울특별시 강남구 테헤란로4길 6,263268908,,매주 일요일,"수 08:30~20:30, 목 08:30~21:00, 금 08:30~22:00, 토 09:00~17:00, 월, 화 08:30~21:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남예치과동물병원,반려의료,동물병원,서울특별시,강남구,37.51515583,127.042634,서울특별시 강남구 선릉로126길 6,25175585,https://www.instagram.com/yeah_dental_animalclinic/,"매주 토, 일",월~금 09:30~18:30,Y,해당없음,모두 가능,제한사항 없음,orange
강남온누리약국,반려의료,동물약국,서울특별시,강남구,37.50115457,127.050833,서울특별시 강남구 선릉로 406,25666480,,연중무휴,"월~금 08:00~21:00, 토 09:00~19:00, 일, 법정공휴일 08:00~22:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남웰약국,반려의료,동물약국,서울특별시,강남구,37.50123504,127.026631,서울특별시 강남구 강남대로 432,264405656,,연중무휴,"월~일 10:00~20:30, 법정공휴일 10:00~21:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남차차약국,반려의료,동물약국,서울특별시,강남구,37.49985293,127.029507,서울특별시 강남구 강남대로94길 27,264654152,,"매주 일요일, 법정공휴일","월~금 08:30~21:00, 토 15:00~20:00",N,해당없음,모두 가능,제한사항 없음,purple
강남퍼스트약국,반려의료,동물약국,서울특별시,강남구,37.51607746,127.020341,서울특별시 강남구 도산대로 104,25157292,,매주 일요일,"월~금 10:00~21:00, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남펫스타일,반려동물 서비스,반려동물용품,서울특별시,강남구,37.49932844,127.043553,서울특별시 강남구 언주로79길 5,7086210021,https://smartstore.naver.com/gangnampetstyle,"매주 일요일, 법정공휴일","월~금 12:00~19:00, 토 12:00~17:00",Y,해당없음,모두 가능,제한사항 없음,darkblue
강남프라자약국,반려의료,동물약국,서울특별시,강남구,37.51657296,127.03834,서울특별시 강남구 학동로 323,25144222,,연중무휴,"월~금, 토 09:00~21:00, 일 10:00~20:00, 법정공휴일 09:00~21:00",Y,해당없음,모두 가능,제한사항 없음,purple
강남허브약국,반려의료,동물약국,서울특별시,강남구,37.51675601,127.040841,서울특별시 강남구 학동로 342,230149272,,"매주 일요일, 법정공휴일","월~금 08:30~20:30, 토 08:30~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동 솔약국,반려의료,동물약국,서울특별시,강동구,37.53751219,127.139589,서울특별시 강동구 양재대로 1473,24742696,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동24시 SKY 동물의료센터,반려의료,동물병원,서울특별시,강동구,37.5343384,127.135971,서울특별시 강동구 천호대로 1122,24727579,http://www.skyamg.co.kr,연중무휴,매일 00:00~24:00,Y,해당없음,"개, 고양이, 파충류, 특수동물",제한사항 없음,orange
강동동물병원,반려의료,동물병원,서울특별시,강동구,37.54236704,127.141937,서울특별시 강동구 양재대로 1532,24727343,,연중무휴,"월~금 10:00~21:00, 토 10:00~21:00, 일 15:00~19:00",Y,해당없음,모두 가능,제한사항 없음,orange
강동동물약국,반려의료,동물약국,서울특별시,강동구,37.55305457,127.155949,서울특별시 강동구 동남로 889,24262200,,"매주 일요일, 법정공휴일","월~금 09:00~18:30, 토 09:00~13:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동보건약국,반려의료,동물약국,서울특별시,강동구,37.528892,127.124571,서울특별시 강동구 성내로 40,24884100,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
강동새경희 약국,반려의료,동물약국,서울특별시,강동구,37.55274302,127.155462,서울특별시 강동구 동남로73길 13,234280100,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~16:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동성실약국,반려의료,동물약국,서울특별시,강동구,37.53670401,127.135707,서울특별시 강동구 진황도로 81,24787001,,연중무휴,"월~금 09:00~23:00, 토 09:00~22:00, 일, 법정공휴일 14:00~22:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동아트센터,반려동반여행,문예회관,서울특별시,강동구,37.55122046,127.157343,서울특별시 강동구 동남로 870,24400500,www.gangdongarts.or.kr,연중무휴,매일 09:00~18:00,Y,해당없음,해당없음,해당없음,green
강동온누리약국,반려의료,동물약국,서울특별시,강동구,37.54566357,127.143242,서울특별시 강동구 양재대로 1570,221357572,,매주 일요일,"월~금 09:00~21:00, 토 09:00~18:00, 일 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
강동포도약국,반려의료,동물약국,서울특별시,강동구,37.53680572,127.134778,서울특별시 강동구 진황도로 74,24233005,,"매주 일요일, 법정공휴일","월~금 08:30~20:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
강동한우리약국,반려의료,동물약국,서울특별시,강동구,37.55039996,127.127917,서울특별시 강동구 올림픽로 778,24813237,,연중무휴,"월~금 08:50~20:50, 토 08:50~20:00, 일 09:30~18:30",N,해당없음,모두 가능,제한사항 없음,purple
강동호원얀국,반려의료,동물약국,서울특별시,강동구,37.52767307,127.127071,서울특별시 강동구 성내로 66,24881512,,"매주 일요일, 법정공휴일","월~금 09:00~22:00, 토 09:00~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강변그랜드약국,반려의료,동물약국,서울특별시,광진구,37.53678879,127.096161,서울특별시 광진구 광나루로56길 63,24474842,,법정공휴일,"월~금 08:30~21:00, 토 08:30~18:00, 일 09:00~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
강북 24시 N 동물의료센터,반려의료,동물병원,서울특별시,성북구,37.60581661,127.024368,서울특별시 성북구 삼양로4길 3,29840075,https://www.namc.co.kr/,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,제한사항 없음,orange
강북동물병원,반려의료,동물병원,서울특별시,강북구,37.62883597,127.039874,서울특별시 강북구 오현로 194,29857525,,,,Y,해당없음,모두 가능,제한사항 없음,orange
강북동물병원,반려의료,동물병원,서울특별시,성북구,37.59619427,127.035199,서울특별시 성북구 종암로 65,29244555,,연중무휴,매일 10:00~20:00,N,해당없음,모두 가능,제한사항 없음,orange
강북문화예술회관,반려동반여행,문예회관,서울특별시,강북구,37.64098979,127.013878,서울특별시 강북구 삼각산로 85,29443068,https://www.gbcmc.or.kr/fmcs/25,매주 일요일,전시공연에 따라 변동,Y,해당없음,해당없음,해당없음,green
강북우리동물의료센터,반려의료,동물병원,서울특별시,도봉구,37.65685969,127.040005,서울특별시 도봉구 도봉로 586,29997582,https://blog.naver.com/gb-woori,연중무휴,"월~토 09:30~20:00, 일, 법정공휴일 09:30~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
강빛약국,반려의료,동물약국,서울특별시,강동구,37.57177069,127.173328,서울특별시 강동구 아리수로93나길 26,269495111,,연중무휴,"월~금 08:30~20:00, 토 08:30~15:00, 일, 법정공휴일 08:30~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
강사모펫,반려동물 서비스,반려동물용품,서울특별시,중랑구,37.59503781,127.079425,서울특별시 중랑구 망우로 241,50713833651,,연중무휴,매일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
강서 한강공원,반려동반여행,여행지,서울특별시,강서구,37.58604147,126.817145,서울특별시 강서구 양천로27길 279-23,237800621,https://hangang.seoul.go.kr/archives/46788,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,"목줄, 배변봉투",lightgray
강서구민회관,반려동반여행,문예회관,서울특별시,강서구,37.55343642,126.843649,서울특별시 강서구 우장산로 66,236646046,www.gssi.or.kr,법정공휴일,매일 09:00~18:00,Y,해당없음,해당없음,해당없음,green
강서동물병원,반려의료,동물병원,서울특별시,강서구,37.53222689,126.839529,서울특별시 강서구 곰달래로15길 46,226915900,https://blog.naver.com/kangseoah,매주 일요일,"월~금 10:00~18:00, 토 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,orange
강서보건약국,반려의료,동물약국,서울특별시,강서구,37.56729251,126.823835,서울특별시 강서구 양천로30길 123-28,220887501,,연중무휴,"월~금 09:00~20:00, 토 09:00~15:00, 일 15:00~19:00, 법정공휴일 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
강서약국,반려의료,동물약국,서울특별시,강서구,37.53703475,126.863259,서울특별시 강서구 등촌로 79,226442154,,매주 일요일,"월~금 09:00~20:00, 토 09:00~18:00, 법정공휴일 09:00~16:00",Y,해당없음,모두 가능,제한사항 없음,purple
강서종로약국,반려의료,동물약국,서울특별시,강서구,37.54868676,126.836035,서울특별시 강서구 강서로 257,226068268,,매주 일요일,월~토 08:30~22:00,N,해당없음,모두 가능,제한사항 없음,purple
강서천사약국,반려의료,동물약국,서울특별시,강서구,37.55811857,126.837465,서울특별시 강서구 공항대로36길 9,226620266,,"매주 일요일, 법정공휴일","월~금 08:30~18:30, 토 09:00~13:30",Y,해당없음,모두 가능,제한사항 없음,purple
